,CreationDate,Tags,design,usability,website,forms,user,gui,web,mobile,interaction,navigation,buttons,app,behavior,layout,patterns,search,icons,research,input,menu,Month
3558,2012-03-14 14:59:47,<forms><registration><conversion><marketing><ab-testing>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3559,2012-03-14 15:35:38,<web-app><login><language><settings><landing-page>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3560,2012-03-14 15:48:54,<website-design><layout>,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-03-01 00:00:00
3561,2012-03-14 19:08:34,<signup-signon><facebook-connect>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3562,2012-03-15 03:11:22,<login><signup-signon><accounts>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3563,2012-03-15 06:50:26,<sort><comments><ordering>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3564,2012-03-15 11:17:31,<tables><dates><alignment><time>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3565,2012-03-15 12:03:44,<printing>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3566,2012-03-15 12:37:31,<feedback><customer-support>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3567,2012-03-15 12:44:02,<social-media><facebook>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3568,2012-03-15 14:54:57,<web-app>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3569,2012-03-15 15:00:56,<navigation><android><hierarchy>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3570,2012-03-15 16:39:57,<navigation><accessibility><keyboard><mega-menu>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2012-03-01 00:00:00
3571,2012-03-15 17:13:39,<website-design><usability><information-architecture>,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3572,2012-03-15 18:37:16,<forms><research>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3573,2012-03-15 20:05:30,<interaction-design><selection><drop-down-list>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3574,2012-03-15 23:47:33,<forms><buttons><workflow>,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3575,2012-03-16 05:50:13,<forms><web-app>,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3576,2012-03-16 07:36:17,<response-time>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3577,2012-03-16 11:04:34,<tables><input-fields>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-03-01 00:00:00
3578,2012-03-16 11:17:39,<drag-n-drop><messages>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3579,2012-03-16 12:31:26,<desktop-application>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3580,2012-03-16 14:16:56,<desktop-application><wizard><installation>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3581,2012-03-16 17:16:53,<interaction-design><terminology>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3582,2012-03-16 17:24:16,<interaction-design><conventions><mouse><click>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3583,2012-03-17 07:15:37,<design-patterns><ux-field><documentation>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3584,2012-02-20 16:23:03,<navigation><cms><seo>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-02-01 00:00:00
3585,2012-03-17 17:52:37,<buttons><standards><white-space>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3586,2012-03-17 21:16:24,<mobile><autocomplete><auto-correct>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3587,2012-03-18 00:28:19,<interaction-design><information-architecture><ux-field><deliverables><storyboard>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3588,2012-03-18 06:52:50,<website-design><design-process><education><selling-ux>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3589,2012-03-18 06:56:53,<forms><visual-design><task-completion>,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3590,2012-03-18 11:40:58,<lists>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3591,2012-03-18 14:39:13,<language><internationalisation><localization>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3592,2012-03-18 22:21:49,<usability><usability-engineering>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3593,2012-03-18 23:16:35,<font-sizes>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3594,2012-03-19 12:50:59,<tree><categorization><relations>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3595,2012-03-19 14:01:37,<contextual-menu>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-03-01 00:00:00
3596,2012-03-19 14:39:32,<buttons><copywriting><user>,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3597,2012-03-19 15:30:55,<usability><navigation><visual-design><resizing>,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3598,2012-03-19 16:05:38,<design><interaction>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3599,2012-03-19 16:19:34,<mobile><icons><responsive-design>,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2012-03-01 00:00:00
3600,2012-03-19 16:57:20,<design-patterns><scrolling><anti-patterns><scrollbars>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3601,2012-03-19 18:26:01,<tables><tree><column-headers><multi-column>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3602,2012-03-20 03:49:37,<design-process><product-management>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3603,2012-03-20 05:08:39,<website-design><color>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3604,2012-03-20 05:52:40,<templates><storyboard><user-story>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3605,2012-03-20 09:41:39,<usability><android><ios><visual-design><swipe>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3606,2012-03-20 10:16:48,<interaction-design><community>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3607,2012-03-20 10:41:46,<grid>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3608,2012-03-20 11:05:17,<forms><validation>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3609,2012-03-20 12:36:50,<layout><html><data><alignment>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-03-01 00:00:00
3610,2012-03-20 12:54:34,<forms><buttons><alignment>,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3611,2012-03-20 13:20:44,<gui-design><dashboard>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3612,2012-03-20 13:23:01,<gui-design><controls><terminology><windows-os><visual-vocabulary>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3613,2012-03-20 14:51:38,<controls><html>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3614,2012-03-20 14:56:34,<interaction-design><android><ios><scrolling>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3615,2012-03-20 16:14:23,<selection><multi-selection>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3616,2012-03-20 23:26:37,<navigation>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3617,2012-03-21 01:02:04,<website-design><forms><accessibility>,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3618,2012-03-21 08:58:20,<design-patterns><content-management>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3619,2012-03-21 11:40:05,<design-process><collaboration>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3620,2012-03-21 11:46:54,<tree>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3621,2012-03-21 14:51:58,<usability><navigation><placement>,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3622,2012-03-21 15:34:03,<patterns><tools>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3623,2012-03-21 18:43:27,<usability-testing>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3624,2012-03-21 18:44:05,<android><social-media><image>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3625,2012-03-21 19:38:24,<website-design><buttons><mouse><hover>,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3626,2012-03-21 19:48:20,<buttons><selection><multi-selection>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3627,2012-03-21 22:47:06,<research><zooming><perception>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3628,2012-03-22 00:37:36,<interaction-design><error-message><telephone>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3629,2012-03-22 02:32:36,<interaction-design><design-patterns>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3630,2012-03-22 05:35:08,<iphone>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3631,2012-03-22 13:37:52,<design-patterns><e-learning><patterns>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3632,2012-03-22 13:52:23,<physical>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3633,2012-03-22 14:22:01,<website-design>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3634,2012-03-22 15:29:25,<usability><e-commerce>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3635,2012-03-22 16:25:54,<navigation><tables>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3636,2012-03-22 17:34:18,<dates>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3637,2012-03-22 17:34:30,<mobile><info-visualisation><data><simplicity><structure>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3638,2012-03-22 17:47:47,<gui-design><tables><master-details>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3639,2012-03-22 18:30:00,<usability><accessibility><research><guidelines>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3640,2012-03-22 18:38:25,<mobile><android><lists>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3641,2012-03-22 20:45:56,<desktop-application><window-management><window>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3642,2012-03-22 20:49:02,<menu><web>,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012-03-01 00:00:00
3643,2012-03-22 20:58:34,<website-design><gui-design><e-commerce>,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3644,2012-03-22 22:18:15,<website-design><placement><logout>,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3645,2012-03-22 23:13:31,<navigation><controls><wizard>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3646,2012-03-23 01:49:36,<gui-design><usability><settings>,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3647,2012-03-23 12:27:00,<interaction-design><mouse>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3648,2012-03-23 13:00:38,<interaction-design><frontend-development><team-building>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3649,2012-03-23 13:06:48,<usability><physical>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3650,2012-03-23 13:33:27,<input><multi-selection><sliders>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-03-01 00:00:00
3651,2012-03-23 13:50:55,<information-architecture><ux-field><deliverables><adaptive-content>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3652,2012-03-23 17:40:14,<website-design><web-app><drag-n-drop>,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3653,2012-03-23 17:40:25,<interaction-design>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3654,2012-03-23 19:36:58,<website-design><buttons><navigation><layout><menu>,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2012-03-01 00:00:00
3655,2012-03-23 20:37:11,<content><ordering><time-zones>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3656,2012-03-23 20:45:46,<usability><accessibility><guidelines><audio>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3657,2012-03-23 22:31:32,<hierarchy><relations><component>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3658,2012-03-23 23:32:21,<usability-study>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3659,2012-03-24 10:00:38,<research>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3660,2012-03-24 11:06:56,<editor>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3661,2012-03-24 18:13:09,<wording>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3662,2012-03-24 19:33:12,<wizard><workflow>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3663,2012-03-25 00:11:01,<user-behavior><research><design-process><methodology>,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2012-03-01 00:00:00
3664,2012-03-25 02:20:56,<forms><input-fields><jquery><graceful-degradation>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-03-01 00:00:00
3665,2012-03-25 09:28:18,<user-behavior><search>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2012-03-01 00:00:00
3666,2012-03-25 09:47:54,<user-behavior><social-media><sharing><facebook>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-03-01 00:00:00
3667,2012-03-25 14:18:29,<usability><search><embodied-agent>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-01 00:00:00
3668,2012-03-25 19:24:57,<interaction-design><search><hierarchy>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012-03-01 00:00:00
3669,2012-03-26 02:55:30,<mobile><layout><homepage>,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2012-03-01 00:00:00
3670,2012-03-26 09:18:35,<tools><user-story>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3671,2012-03-26 12:43:03,<usability><gender>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3672,2012-03-26 13:32:56,<website-design><forms><web-app><data-collection>,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3673,2012-03-26 14:11:51,<button>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3674,2012-03-26 15:19:21,<touch-screen><browser>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3675,2012-03-26 17:50:43,<forms><alignment>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3676,2012-03-26 18:25:04,<interaction-design>,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3677,2012-03-26 19:22:49,<mobile><input>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2012-03-01 00:00:00
3678,2012-03-26 19:53:36,<user-research><users><task-completion>,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3679,2012-03-26 21:31:34,<interaction-design><usability><menu><information-architecture>,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012-03-01 00:00:00
3680,2012-03-27 00:02:23,<layout><pagination>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-03-01 00:00:00
3681,2012-03-27 01:33:33,<ipad><toolbar>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3682,2012-03-27 09:17:40,<info-visualisation>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3683,2012-03-27 11:52:51,<pagination>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3684,2012-03-27 12:25:38,<grid><legibility><dynamic-ui>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3685,2012-03-27 12:33:08,<layout><sort><ordering>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012-03-01 00:00:00
3686,2012-03-27 12:48:40,<interaction-design><radio-buttons>,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3687,2012-03-27 13:56:21,<mobile><info-visualisation><grid>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3688,2012-03-27 14:56:41,<forms><gui-design><mobile><layout><touch-screen>,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2012-03-01 00:00:00
3689,2012-03-27 15:03:17,<navigation><tabs>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3690,2012-03-27 16:21:40,<dates><readability><labeling>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3691,2012-03-27 16:29:28,<wireframe><personas>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3692,2012-03-27 17:05:21,<social-media><design-process><facebook>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3693,2012-03-27 17:21:05,<terminology>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3694,2012-03-27 18:03:49,<user-behavior><career-development>,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-03-01 00:00:00
3695,2012-03-27 18:30:03,<hierarchy><tree>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3696,2012-03-27 19:09:27,<design>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3697,2012-03-27 19:27:41,<forms><usability><affordance><input-fields>,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-03-01 00:00:00
3698,2012-03-28 01:00:38,<mobile><content>,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3699,2012-03-28 01:48:32,<mobile><navigation>,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3700,2012-03-28 02:53:08,<wireframe><visual-design>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3701,2012-03-28 07:34:38,<usability><guidelines><tabs><ordering>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3702,2012-03-28 08:35:56,<research><guidelines><requirements><taxonomy>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3703,2012-03-28 08:50:38,<gui-design>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3704,2012-03-28 09:29:56,<gui-design><color><color-combination>,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3705,2012-03-28 09:48:25,<forms><usability>,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3706,2012-03-28 12:00:05,<real-time-updates>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3707,2012-03-28 12:14:15,<website-design><gui-design>,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3708,2012-03-28 13:22:01,<website-design><forms>,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3709,2012-03-28 13:52:35,<image><grid><visual-design><size><aesthetics>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3710,2012-03-28 14:21:39,<search><web><search-results>,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-01 00:00:00
3711,2012-03-28 18:18:08,<buttons><placement>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3712,2012-03-28 19:18:17,<updating>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3713,2012-03-28 23:06:08,<scrolling>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3714,2012-03-29 01:03:19,<web-app><inline-edit>,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3715,2012-03-29 06:08:14,<error-message>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3716,2012-03-29 07:18:27,<web><search-results>,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-03-01 00:00:00
3717,2012-03-29 07:37:59,<website-design><web-app><buttons><button><metro>,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3718,2012-03-29 09:44:57,<website-design><web-app><password>,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3719,2012-03-29 10:58:37,<interaction-design><buttons><wording>,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3720,2012-03-29 11:36:51,<icons><image>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-03-01 00:00:00
3721,2012-03-29 15:03:10,<research><personas>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012-03-01 00:00:00
3722,2012-03-29 15:05:44,<layout><search><simplicity>,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012-03-01 00:00:00
3723,2012-03-29 17:17:47,<website-design><mobile><touch-screen><zooming>,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3724,2012-03-29 19:46:15,<forms><usability>,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3725,2012-03-29 21:05:43,<website-design><forms><interaction-design><design-patterns>,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2012-03-01 00:00:00
3726,2012-03-30 07:41:00,<navigation><breadcrumbs><footers>,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
3727,2012-03-30 09:50:50,<social-media><button><google><google+>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 00:00:00
