Id,ReviewTaskTypeId,CreationDate,DeletionDate,ReviewTaskStateId,PostId,SuggestedEditId,CompletedByReviewTaskId
"23446","4","2014-10-04 00:00:00","2014-10-04 00:00:00","2","65162","","30407"
"23447","4","2014-10-04 00:00:00","2014-10-04 00:00:00","2","65160","","30406"
"23448","2","2014-10-04 00:00:00","2014-10-04 00:00:00","2","65162","","30422"
"23449","4","2014-10-04 00:00:00","2014-10-04 00:00:00","2","65165","","30418"
"23450","3","2014-10-04 00:00:00","2014-10-04 00:00:00","3","52355","",""
"23451","3","2014-10-04 00:00:00","2014-10-04 00:00:00","3","52370","",""
"23452","2","2014-10-04 00:00:00","2014-10-04 00:00:00","2","65165","","30421"
"23458","6","2014-10-05 00:00:00","2014-10-05 00:00:00","2","65162","","30423"
"23459","1","2014-10-05 00:00:00","2014-10-05 00:00:00","2","65115","6139","30427"
"23460","1","2014-10-05 00:00:00","2014-10-05 00:00:00","2","52980","6140","30428"
"23461","1","2014-10-05 00:00:00","2014-10-05 00:00:00","2","53028","6141","30430"
"23464","4","2014-10-05 00:00:00","2014-10-05 00:00:00","2","65182","","30433"
"23466","4","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65186","","30436"
"23467","4","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65200","","30437"
"23468","1","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65199","6142","30439"
"23470","1","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65207","6143","30441"
"23471","1","2014-10-06 00:00:00","2014-10-06 00:00:00","2","26055","6144","30443"
"23472","4","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65210","","30445"
"23473","4","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65212","","30446"
"23474","2","2014-10-06 00:00:00","2014-10-07 00:00:00","2","65210","","30498"
"23475","4","2014-10-06 00:00:00","2014-10-06 00:00:00","2","65222","","30451"
"23476","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65224","","30452"
"23477","5","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65224","","30453"
"23478","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65225","","30455"
"23484","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65238","","30463"
"23485","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65239","","30462"
"23488","3","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65243","","30467"
"23489","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65245","","30466"
"23490","5","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65245","","30468"
"23491","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65247","","30469"
"23492","5","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65247","","30472"
"23493","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","61213","6145","30476"
"23494","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","61055","6146","30475"
"23498","5","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65253","","30481"
"23499","3","2014-10-07 00:00:00","2014-10-07 00:00:00","3","65253","",""
"23500","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","42738","6147","30502"
"23501","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","44429","6148","30504"
"23502","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","53794","6149","30507"
"23503","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","56213","6150","30508"
"23504","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","60247","6151","30510"
"23505","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","60189","6152","30506"
"23506","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","57626","6153","30505"
"23507","1","2014-10-07 00:00:00","2014-10-07 00:00:00","2","18166","6154","30512"
"23508","4","2014-10-07 00:00:00","2014-10-07 00:00:00","2","65268","","30513"
"23509","4","2014-10-07 00:00:00","2014-10-08 00:00:00","2","65273","","30517"
"23512","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65279","","30518"
"23513","5","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65279","","30519"
"23514","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65280","","30520"
"23515","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65282","","30521"
"23516","2","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65280","","30544"
"23517","1","2014-10-08 00:00:00","2014-10-08 00:00:00","2","54198","6155","30527"
"23522","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65294","","30529"
"23523","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65295","","30533"
"23530","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65308","","30539"
"23531","2","2014-10-08 00:00:00","2014-10-09 00:00:00","3","65309","",""
"23533","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65313","","30548"
"23534","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65312","","30549"
"23535","4","2014-10-08 00:00:00","2014-10-08 00:00:00","2","65316","","30547"
"23537","1","2014-10-09 00:00:00","2014-10-09 00:00:00","2","65328","6156","30554"
"23539","2","2014-10-09 00:00:00","2014-10-09 00:00:00","2","65328","","30575"
"23544","4","2014-10-09 00:00:00","2014-10-09 00:00:00","2","65332","","30567"
"23546","2","2014-10-09 00:00:00","2014-10-13 00:00:00","2","53155","","30675"
"23547","1","2014-10-09 00:00:00","2014-10-10 00:00:00","2","16471","6157","30578"
"23548","2","2014-10-09 00:00:00","2014-10-14 00:00:00","2","60308","","30690"
"23549","4","2014-10-09 00:00:00","2014-10-09 00:00:00","2","65337","","30577"
"23550","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65338","","30583"
"23551","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65339","","30581"
"23552","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65343","","30582"
"23553","2","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65343","","30618"
"23554","2","2014-10-10 00:00:00","2014-10-13 00:00:00","2","65338","","30674"
"23555","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65346","","30584"
"23556","5","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65346","","30590"
"23557","3","2014-10-10 00:00:00","2014-10-10 00:00:00","3","65346","",""
"23558","1","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65346","6158","30592"
"23559","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65351","","30593"
"23560","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65363","","30599"
"23561","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65364","","30598"
"23562","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65366","","30597"
"23563","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65370","","30600"
"23564","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65373","","30603"
"23565","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65375","","30611"
"23566","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65376","","30626"
"23567","2","2014-10-10 00:00:00","2014-10-11 00:00:00","2","65376","","30627"
"23568","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65378","","30614"
"23569","4","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65380","","30613"
"23572","4","2014-10-10 00:00:00","2014-10-11 00:00:00","2","65382","","30631"
"23573","1","2014-10-10 00:00:00","2014-10-10 00:00:00","2","65380","6159","30617"
"23574","1","2014-10-10 00:00:00","2014-10-11 00:00:00","2","65380","6160","30629"
"23575","1","2014-10-11 00:00:00","2014-10-11 00:00:00","2","18166","6161","30632"
"23576","4","2014-10-11 00:00:00","2014-10-11 00:00:00","2","65394","","30633"
"23582","1","2014-10-11 00:00:00","2014-10-12 00:00:00","2","65382","6162","30636"
"23583","4","2014-10-12 00:00:00","2014-10-12 00:00:00","2","66416","","30635"
"23584","3","2014-10-12 00:00:00","2014-10-12 00:00:00","3","66418","",""
"23586","4","2014-10-12 00:00:00","2014-10-12 00:00:00","2","66427","","30638"
"23587","4","2014-10-12 00:00:00","2014-10-13 00:00:00","2","66432","","30640"
"23588","4","2014-10-12 00:00:00","2014-10-13 00:00:00","2","66436","","30639"
"23589","1","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66432","6163","30642"
"23590","1","2014-10-13 00:00:00","2014-10-13 00:00:00","2","65385","6164","30644"
"23591","2","2014-10-13 00:00:00","2014-10-14 00:00:00","2","65382","","30689"
"23592","1","2014-10-13 00:00:00","2014-10-13 00:00:00","2","5543","6165","30649"
"23593","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66452","","30650"
"23594","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66454","","30653"
"23595","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66455","","30652"
"23597","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66465","","30661"
"23598","1","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66442","6166","30655"
"23599","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66466","","30659"
"23600","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66469","","30660"
"23607","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66477","","30677"
"23608","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66482","","30678"
"23611","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66485","","30679"
"23613","4","2014-10-13 00:00:00","2014-10-13 00:00:00","2","66488","","30682"
"23615","2","2014-10-14 00:00:00","2014-10-15 00:00:00","2","65327","","30745"
"23617","1","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66450","6169","30687"
"23618","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66505","","30688"
"23620","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66508","","30692"
"23622","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66515","","30696"
"23623","1","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66453","6170","30698"
"23624","1","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66519","6171","30700"
"23626","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66520","","30702"
"23627","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66519","","30701"
"23628","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66530","","30707"
"23629","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66529","","30708"
"23631","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66533","","30713"
"23636","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66538","","30723"
"23637","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66540","","30721"
"23639","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66542","","30724"
"23640","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66546","","30722"
"23641","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66548","","30720"
"23642","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66552","","30730"
"23643","4","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66554","","30729"
"23644","1","2014-10-14 00:00:00","2014-10-14 00:00:00","2","66451","6173","30726"
"23645","2","2014-10-14 00:00:00","2014-10-15 00:00:00","2","66554","","30732"
"23647","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66560","","30733"
"23648","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66561","","30735"
"23649","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66562","","30736"
"23650","5","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66562","","30738"
"23653","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66567","","30739"
"23654","2","2014-10-15 00:00:00","2014-10-21 00:00:00","2","66561","","30832"
"23655","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66568","","30751"
"23656","5","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66568","","30747"
"23661","3","2014-10-15 00:00:00","2014-10-15 00:00:00","3","60608","",""
"23662","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66582","","30753"
"23663","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66584","","30754"
"23666","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66588","","30756"
"23667","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66591","","30757"
"23668","2","2014-10-15 00:00:00","2014-10-15 00:00:00","3","66591","",""
"23669","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66595","","30760"
"23670","4","2014-10-15 00:00:00","2014-10-15 00:00:00","2","66596","","30761"
"23671","4","2014-10-15 00:00:00","2014-10-16 00:00:00","2","66604","","30762"
"23679","4","2014-10-16 00:00:00","2014-10-16 00:00:00","2","66618","","30765"
"23680","4","2014-10-16 00:00:00","2014-10-16 00:00:00","2","66624","","30767"
"23681","4","2014-10-16 00:00:00","2014-10-16 00:00:00","2","66631","","30769"
"23682","1","2014-10-16 00:00:00","2014-10-16 00:00:00","2","66624","6175","30771"
"23683","4","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66646","","30774"
"23684","4","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66647","","30775"
"23685","4","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66648","","30776"
"23686","4","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66650","","30777"
"23689","1","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66639","6176","30781"
"23691","3","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66655","","30784"
"23692","1","2014-10-17 00:00:00","2014-10-17 00:00:00","2","64365","6177","30788"
"23697","4","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66661","","30790"
"23699","1","2014-10-17 00:00:00","2014-10-17 00:00:00","2","66639","6178","30794"
"23702","4","2014-10-18 00:00:00","2014-10-18 00:00:00","2","66665","","30803"
"23703","4","2014-10-18 00:00:00","2014-10-18 00:00:00","2","66670","","30805"
"23704","4","2014-10-18 00:00:00","2014-10-18 00:00:00","2","66672","","30804"
"23706","1","2014-10-18 00:00:00","2014-10-18 00:00:00","2","66670","6181","30807"
"23707","4","2014-10-19 00:00:00","2014-10-20 00:00:00","2","66677","","30811"
"23708","4","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66680","","30813"
"23709","5","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66680","","30810"
"23710","4","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66681","","30812"
"23711","4","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66684","","30814"
"23712","1","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66684","6182","30816"
"23714","1","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66689","6183","30818"
"23720","4","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66697","","30826"
"23721","2","2014-10-20 00:00:00","2014-10-21 00:00:00","2","66697","","30834"
"23722","4","2014-10-20 00:00:00","2014-10-20 00:00:00","2","66702","","30828"
"23723","4","2014-10-20 00:00:00","2014-10-21 00:00:00","2","66708","","30830"
"23724","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66713","","30831"
"23725","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66717","","30835"
"23726","2","2014-10-21 00:00:00","2014-10-22 00:00:00","2","66717","","30864"
"23727","1","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66707","6184","30838"
"23728","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66727","","30843"
"23729","1","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66717","6185","30840"
"23732","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66739","","30844"
"23733","2","2014-10-21 00:00:00","2014-10-23 00:00:00","2","44643","","30933"
"23734","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66747","","30850"
"23735","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66750","","30856"
"23736","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66752","","30852"
"23737","4","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66753","","30858"
"23738","1","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66744","6186","30849"
"23739","1","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66735","6187","30853"
"23741","1","2014-10-21 00:00:00","2014-10-21 00:00:00","2","66735","6188","30861"
"23742","4","2014-10-21 00:00:00","2014-10-22 00:00:00","2","66762","","30870"
"23743","4","2014-10-21 00:00:00","2014-10-22 00:00:00","2","66764","","30876"
"23744","5","2014-10-21 00:00:00","2014-10-22 00:00:00","2","66766","","30880"
"23745","6","2014-10-22 00:00:00","2014-10-28 00:00:00","2","66717","","31060"
"23746","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66770","","30871"
"23751","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66772","","30878"
"23752","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66774","","30877"
"23754","1","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66690","6189","30884"
"23755","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66780","","30885"
"23756","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66786","","30890"
"23757","3","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66786","","30888"
"23758","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66788","","30892"
"23759","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66789","","30891"
"23760","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66796","","30889"
"23761","1","2014-10-22 00:00:00","2014-10-22 00:00:00","2","64644","6190","30895"
"23762","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66799","","30894"
"23764","1","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66792","6191","30899"
"23765","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66802","","30901"
"23766","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66807","","30902"
"23769","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66811","","30908"
"23770","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66815","","30909"
"23771","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66817","","30911"
"23773","5","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66815","","30918"
"23775","4","2014-10-22 00:00:00","2014-10-22 00:00:00","2","66834","","30922"
"23776","1","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66782","6192","30925"
"23780","4","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66840","","30929"
"23781","1","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66845","6193","30932"
"23783","4","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66854","","30939"
"23784","1","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66802","6194","30941"
"23785","4","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66858","","30942"
"23786","2","2014-10-23 00:00:00","2014-10-24 00:00:00","2","66858","","30966"
"23787","1","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66858","6195","30945"
"23788","4","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66865","","30947"
"23789","3","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66865","","30954"
"23790","4","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66866","","30950"
"23792","4","2014-10-23 00:00:00","2014-10-23 00:00:00","2","66869","","30951"
"23795","4","2014-10-24 00:00:00","2014-10-24 00:00:00","2","66874","","30958"
"23799","1","2014-10-24 00:00:00","2014-10-24 00:00:00","2","66793","6196","30964"
"23800","4","2014-10-24 00:00:00","2014-10-24 00:00:00","2","66880","","30967"
"23801","1","2014-10-24 00:00:00","2014-10-24 00:00:00","2","66885","6197","30970"
"23802","1","2014-10-24 00:00:00","2014-10-24 00:00:00","2","8154","6198","30971"
"23803","4","2014-10-24 00:00:00","2014-10-24 00:00:00","2","66895","","30973"
"23804","1","2014-10-24 00:00:00","2014-10-24 00:00:00","2","50917","6199","30974"
"23805","4","2014-10-24 00:00:00","2014-10-24 00:00:00","2","66897","","30975"
"23807","1","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66877","6200","30979"
"23808","1","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66902","6201","30980"
"23809","4","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66905","","30978"
"23810","4","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66907","","30983"
"23811","4","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66908","","30985"
"23812","4","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66914","","30987"
"23813","2","2014-10-25 00:00:00","2014-10-27 00:00:00","3","66912","",""
"23814","4","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66918","","30986"
"23815","1","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66918","6202","30988"
"23816","4","2014-10-25 00:00:00","2014-10-26 00:00:00","2","66920","","30996"
"23817","4","2014-10-25 00:00:00","2014-10-25 00:00:00","2","66921","","30990"
"23818","1","2014-10-25 00:00:00","2014-10-26 00:00:00","2","66922","6203","30994"
"23820","1","2014-10-26 00:00:00","2014-10-26 00:00:00","2","66830","6204","30993"
"23822","4","2014-10-26 00:00:00","2014-10-27 00:00:00","2","66930","","31006"
"23824","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66932","","31004"
"23825","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66841","6205","31008"
"23826","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","35900","6206","31011"
"23827","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66938","","31013"
"23829","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","62605","6207","31017"
"23830","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66947","6208","31018"
"23831","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66947","6209","31022"
"23833","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66951","","31024"
"23834","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66954","","31026"
"23836","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66957","","31028"
"23837","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66958","","31027"
"23838","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66961","","31029"
"23839","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66961","6211","31031"
"23840","4","2014-10-27 00:00:00","2014-10-28 00:00:00","2","66966","","31040"
"23842","4","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66970","","31036"
"23843","1","2014-10-27 00:00:00","2014-10-27 00:00:00","2","66960","6212","31033"
"23845","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","66984","","31042"
"23846","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","66987","","31044"
"23847","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","66990","","31045"
"23848","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","66994","","31048"
"23849","1","2014-10-28 00:00:00","2014-10-28 00:00:00","2","53209","6213","31050"
"23851","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","67003","","31052"
"23853","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","67005","","31055"
"23855","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","67010","","31057"
"23856","1","2014-10-28 00:00:00","2014-10-28 00:00:00","2","67010","6214","31058"
"23857","4","2014-10-28 00:00:00","2014-10-28 00:00:00","2","67013","","31059"
"23858","4","2014-10-28 00:00:00","2014-10-29 00:00:00","2","67027","","31064"
"23859","1","2014-10-28 00:00:00","2014-10-29 00:00:00","2","64897","6215","31062"
"23860","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67028","","31067"
"23861","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67031","","31066"
"23862","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67033","","31068"
"23863","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67028","6216","31073"
"23864","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67033","6217","31074"
"23865","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67035","","31072"
"23867","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67037","","31071"
"23870","6","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67033","","31078"
"23871","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67043","","31075"
"23872","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67044","6218","31080"
"23873","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67047","","31081"
"23875","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67056","","31082"
"23876","2","2014-10-29 00:00:00","2014-10-30 00:00:00","2","67048","","31118"
"23877","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","66915","6219","31086"
"23878","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67060","","31085"
"23879","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67062","","31087"
"23880","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67062","6220","31088"
"23881","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67065","","31089"
"23882","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67065","6221","31090"
"23883","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67069","","31091"
"23884","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67070","","31094"
"23885","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67071","","31095"
"23886","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67076","","31097"
"23887","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67077","","31096"
"23888","1","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67071","6222","31098"
"23889","4","2014-10-29 00:00:00","2014-10-29 00:00:00","2","67081","","31099"
"23890","4","2014-10-29 00:00:00","2014-10-30 00:00:00","2","67086","","31104"
"23891","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67090","","31103"
"23892","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67091","","31101"
"23893","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67092","","31102"
"23894","3","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67092","","31100"
"23895","5","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67096","","31105"
"23896","1","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67035","6223","31108"
"23897","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67098","","31112"
"23898","4","2014-10-30 00:00:00","2014-10-30 00:00:00","3","67100","",""
"23899","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67099","","31111"
"23900","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67102","","31113"
"23901","5","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67102","","31109"
"23902","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67103","","31110"
"23903","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67105","","31115"
"23904","1","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67105","6224","31114"
"23905","1","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67105","6225","31116"
"23906","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67111","","31121"
"23907","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67115","","31124"
"23908","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67116","","31123"
"23909","5","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67115","","31126"
"23910","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67117","","31122"
"23911","1","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67117","6226","31120"
"23912","2","2014-10-30 00:00:00","2014-11-03 00:00:00","2","67103","","31188"
"23913","4","2014-10-30 00:00:00","2014-10-30 00:00:00","2","67123","","31127"
